method,model,n,start_index,judge_score_llama,judge_score_claude,judge_claude_justification,avg_edge_coherence,wall_time_seconds,api_cost_usd_extraction,api_cost_usd_claude_judge,narrative_ids
llm_extractor_gpt4omini,gpt-4o-mini,18,0,8.0,6,"The narrative maintains a coherent central theme around Chile's 2019 social uprising (estallido social), following its progression from November 2019 through October 2020 with generally good temporal ordering. However, coherence is weakened by several tangential documents (the Doctor File prophecies piece, the Pablo Luna profile, the scientific epidemiology study) that feel loosely connected, and some documents contain significant repetitive content (document 6 repeats paragraphs multiple times), reducing overall narrative quality.",0.5677494459292468,11.208835499943234,0.003322725,0.095202,art_0001;art_0014;art_0019;art_0042;art_0052;art_0056;art_0066;art_0070;art_0080;art_0094;art_0103;art_0159;art_0182;art_0191;art_0201;art_0270;art_0284;art_0340
llm_extractor_gpt4omini,gpt-4o-mini,18,0,8.0,7,"The narrative follows a generally coherent chronological arc of Chile's 2019 social uprising (estallido social), covering its origins, cultural responses, economic impacts, government reactions, and long-term consequences including human rights violations. However, coherence is weakened by some tangential documents (e.g., the Pablo Luna/Zalaquett profile in doc 12, the Latam airline results in doc 15) and significant repetition within individual documents (doc 7), which disrupt the narrative flow.",0.5643618054249707,13.423491291003302,0.0033243749999999996,0.08796,art_0010;art_0014;art_0024;art_0028;art_0042;art_0047;art_0056;art_0070;art_0080;art_0094;art_0135;art_0182;art_0191;art_0196;art_0224;art_0280;art_0322;art_0331
llm_extractor_gpt4omini,gpt-4o-mini,18,0,8.0,6,"The narrative maintains a coherent thematic thread around Chile's 2019 social uprising (estallido social) and its consequences, covering art, economics, health, police violence, and political aftermath in roughly chronological order from November 2019 to October 2020. However, several documents feel tangentially connected (the exorcist priest, Felipe Camiroaga's legacy, factoring industry) and disrupt the logical flow, making the narrative feel more like a loosely themed collection than a tightly structured story.",0.5340362682062036,5.43926516699139,0.0033264749999999997,0.132885,art_0033;art_0224;art_0229;art_0243;art_0247;art_0252;art_0257;art_0275;art_0280;art_0294;art_0298;art_0303;art_0312;art_0317;art_0326;art_0340;art_0354;art_0364
llm_extractor_gpt4omini,gpt-4o-mini,18,0,8.0,5,"The narrative maintains a general thematic coherence around Chile's 2019-2020 social uprising ('estallido social'), covering its outbreak, government responses, human rights violations, and aftermath in roughly chronological order. However, it lacks tight narrative focus, mixing highly relevant political and social documents with tangential pieces (Doctor File's prophecies, Pablo Luna's lifestyle profile, a priest exorcist's views, LATAM airline results), which disrupts the logical progression and coherence of the story.",0.565954129485523,13.882323208032176,0.003312225,0.118908,art_0019;art_0042;art_0047;art_0075;art_0094;art_0098;art_0112;art_0126;art_0140;art_0168;art_0173;art_0182;art_0224;art_0229;art_0243;art_0280;art_0350;art_0364
llm_extractor_gpt4omini,gpt-4o-mini,18,150,9.0,5,"The narrative has a clear thematic focus on Chile's 2019 social uprising (estallido social) and its aftermath, with documents covering political reactions, legal proceedings, economic impacts, and social consequences in rough chronological order from late 2022 to late 2023. However, the collection lacks tight narrative progression, includes tangential documents (Stratovarius concert interview, SIMCE education debate, fake news discussion, street renaming), and reads more as a thematic anthology than a coherent sequential story.",0.5464768725283006,12.10339116700925,0.0018233624999999998,0.082704,art_0722;art_0727;art_0731;art_0736;art_0741;art_0745;art_0750;art_0755;art_0764;art_0773;art_0787;art_0792;art_0801;art_0806;art_0810;art_0820;art_0852;art_0890
llm_extractor_gpt4omini,gpt-4o-mini,18,150,8.0,7,"The narrative maintains a strong thematic coherence around Chile's social unrest (estallido social of 2019) and its political aftermath, following a generally chronological progression from October 2022 to November 2023. However, coherence is weakened by some tangential documents (the SIMCE education letter in [4] and the insurance cost report in [11]) that disrupt the main political narrative thread, and the sequence occasionally jumps between loosely related subtopics rather than building a tightly unified story.",0.5551619757624233,8.89900762506295,0.0018095624999999998,0.07967700000000001,art_0713;art_0717;art_0727;art_0741;art_0750;art_0755;art_0769;art_0778;art_0787;art_0801;art_0806;art_0820;art_0843;art_0871;art_0876;art_0904;art_0908;art_0922
llm_extractor_gpt4omini,gpt-4o-mini,18,150,8.0,6,"The narrative maintains a coherent thematic thread around Chile's social unrest (estallido social of 2019) and the subsequent constitutional process, with logical temporal progression from October 2019 through December 2023. However, coherence is weakened by several off-topic documents (the Manuel Pellegrini interview about football, the José Maza astronomy interview, and the Bomberos account) that, while tangentially related to the estallido, disrupt the narrative flow and lack tight integration with the central constitutional change storyline.",0.5927344402846169,12.357915874919854,0.0018097124999999997,0.100563,art_0727;art_0750;art_0759;art_0769;art_0787;art_0797;art_0801;art_0871;art_0876;art_0880;art_0890;art_0894;art_0904;art_0908;art_0913;art_0918;art_0922;art_0927
llm_extractor_gpt4omini,gpt-4o-mini,18,150,8.0,6,"The narrative maintains a thematic coherence around Chile's 2019 estallido social and its aftermath, following a roughly chronological progression from October 2022 to October 2023. However, several documents (the SIMCE education letter, the urban gardens article) are tangentially related at best, weakening the narrative's focus and logical flow.",0.5392326870385338,4.28519254096318,0.0018259124999999998,0.071745,art_0708;art_0713;art_0717;art_0727;art_0741;art_0750;art_0755;art_0764;art_0783;art_0792;art_0801;art_0820;art_0824;art_0843;art_0871;art_0890;art_0894;art_0904
llm_extractor_gpt4omini,gpt-4o-mini,18,150,8.0,6,"The narrative maintains a clear thematic focus on Chile's 2019 estallido social and its aftermath, following a generally chronological progression from October 2022 to October 2023, but coherence is weakened by several tangential documents (the Stratovarius interview, the SIMCE education letter) that only loosely connect to the central theme, making the overall story feel fragmented rather than tightly unified.",0.5454615161699408,10.077818125020713,0.0018095624999999998,0.07581,art_0708;art_0713;art_0722;art_0727;art_0741;art_0750;art_0755;art_0764;art_0769;art_0792;art_0801;art_0806;art_0810;art_0820;art_0843;art_0871;art_0890;art_0904
llm_extractor_gpt4omini,gpt-4o-mini,18,50,8.0,6,"The narrative has a clear thematic thread connecting Chile's October 2019 social uprising through the COVID-19 pandemic to the constitutional convention process, with reasonable temporal progression from March 2020 to July 2021. However, coherence is weakened by tangential documents (the Cuban uprising in doc 16, the factoring industry piece in doc 3, the media trust survey in doc 4) that only loosely connect to the central narrative, and the sequence occasionally prioritizes thematic association over tight logical progression.",0.5870697708690867,13.786462167045102,0.0020347875,0.12729900000000002,art_0238;art_0243;art_0252;art_0257;art_0261;art_0270;art_0275;art_0284;art_0322;art_0331;art_0340;art_0354;art_0364;art_0373;art_0447;art_0480;art_0485;art_0489
llm_extractor_gpt4omini,gpt-4o-mini,18,50,8.0,6,"The narrative follows a broadly coherent chronological arc from the early warnings of recession and the social unrest (estallido social) of October 2019 through the COVID-19 pandemic and ultimately to the Constitutional Convention of 2021, with many documents meaningfully connecting these two crises. However, coherence is weakened by several tangential documents (the philosopher interview, the body activist profile, the ice cream shop bankruptcy, the Metro station reopening) that disrupt the narrative flow and lack strong thematic integration with the central story.",0.5754512040054097,3.771626165951602,0.0020143875,0.124143,art_0238;art_0243;art_0247;art_0261;art_0266;art_0280;art_0284;art_0294;art_0322;art_0340;art_0354;art_0364;art_0382;art_0401;art_0415;art_0447;art_0452;art_0489
llm_extractor_gpt4omini,gpt-4o-mini,18,50,8.0,5,"The narrative has a loose thematic connection around Chile's 2019 social uprising (estallido social) and its aftermath, covering topics like the pandemic response, Metro reconstruction, human rights violations, the constitutional process, and political developments. However, the documents lack tight narrative progression, include several tangential pieces (dollar exchange rates, transport infrastructure, an actor's interview, a lengthy politician profile), and jump between very different topics without clear logical sequencing.",0.5918554365634918,15.748202916933224,0.0020121375,0.118116,art_0261;art_0298;art_0322;art_0331;art_0345;art_0364;art_0387;art_0392;art_0405;art_0419;art_0424;art_0447;art_0452;art_0457;art_0466;art_0475;art_0485;art_0489
llm_extractor_gpt4omini,gpt-4o-mini,18,50,8.0,6,"The narrative follows a broadly coherent arc tracing Chile's social unrest from the October 2019 estallido social through the COVID-19 pandemic and into the 2021 Constitutional Convention process, with logical thematic and temporal progression. However, coherence is weakened by several tangential documents (e.g., the Metro Baquedano reopening, the documentary about firefighters, the mathematical modeling paper) that disrupt the narrative flow and don't integrate smoothly with the central story.",0.5903076196418089,11.036556040984578,0.004029225,0.145395,art_0243;art_0247;art_0257;art_0275;art_0280;art_0284;art_0312;art_0317;art_0322;art_0350;art_0392;art_0415;art_0443;art_0452;art_0461;art_0475;art_0485;art_0489
llm_extractor_gpt4omini,gpt-4o-mini,18,100,8.0,7,"The narrative follows a generally coherent chronological arc from the 2019 Chilean social uprising through the constitutional process, the 2022 plebiscite rejection, and its aftermath, with most documents logically connected to this central theme. However, coherence is weakened by several tangential documents (the tarot video, the Argentine rapper Wos, the architect controversy, the writer Paulina Flores discussing polyamory) that only loosely relate to the main narrative thread.",0.5854340370963601,13.020918791997246,0.0021092249999999997,0.129192,art_0489;art_0494;art_0503;art_0508;art_0531;art_0536;art_0550;art_0559;art_0582;art_0601;art_0606;art_0620;art_0648;art_0662;art_0666;art_0675;art_0680;art_0694
llm_extractor_gpt4omini,gpt-4o-mini,18,100,8.0,6,"The narrative has a clear thematic thread following Chile's social unrest from the 2019 estallido social through its political consequences, constitutional process, and ongoing debates up to late 2022, with logical temporal progression. However, coherence is weakened by the inclusion of tangential documents (the Stratovarius concert interview, document 16) and some documents that feel loosely connected to the main narrative arc, plus significant internal repetition within document 1.",0.6173141248085919,9.996919790981337,0.002089275,0.119172,art_0494;art_0513;art_0517;art_0522;art_0531;art_0540;art_0545;art_0582;art_0666;art_0680;art_0685;art_0689;art_0694;art_0713;art_0717;art_0722;art_0727;art_0731
llm_extractor_gpt4omini,gpt-4o-mini,18,100,8.0,5,"The narrative has a loose thematic connection around Chile's social unrest (estallido social of 2019) and its political aftermath, with documents progressing roughly chronologically from late 2021 to late 2022. However, coherence is weakened by several off-topic documents (Argentina's 2001 corralito, Colombia protests, a Finnish metal band's concert memories, a Valparaíso bar's fundraising campaign) that disrupt the narrative flow and lack direct logical connection to the central Chilean political story.",0.6114039333427653,12.782007958041504,0.0020922749999999998,0.08869200000000001,art_0564;art_0568;art_0573;art_0582;art_0587;art_0592;art_0596;art_0610;art_0624;art_0629;art_0634;art_0666;art_0671;art_0680;art_0699;art_0708;art_0722;art_0731
llm_extractor_gpt4omini,gpt-4o-mini,18,100,9.0,5,"The narrative has a clear thematic core around Chile's 2019 social uprising and its political aftermath (constitutional process, elections, Boric government), with reasonable temporal progression from 2021 to 2022. However, coherence is undermined by several off-topic documents: a piece about polyamory and a Chilean writer (doc 4), a basic Chile factsheet (doc 10), and notably an interview with a Finnish metal band musician about their concert during the estallido (doc 18), which breaks the narrative flow significantly.",0.5940773329314064,11.85517129197251,0.0020961749999999996,0.133443,art_0489;art_0494;art_0503;art_0508;art_0517;art_0531;art_0536;art_0540;art_0545;art_0550;art_0582;art_0596;art_0624;art_0666;art_0680;art_0689;art_0708;art_0722
llm_extractor_gpt4omini,gpt-4o-mini,18,100,8.0,6,"The narrative has a clear thematic thread connecting Chile's 2019 social uprising (estallido social) through the constitutional process, elections, and their aftermath, with logical temporal progression from July 2021 to October 2022. However, coherence is weakened by several tangential documents (the linguistic analysis of 'estallido' terminology, the architects' controversy, and especially the Stratovarius band interview) that disrupt the narrative flow, and some documents feel like background explainers rather than sequential story elements.",0.6182203152600456,2.7847835830179974,0.002089275,0.112053,art_0475;art_0489;art_0513;art_0517;art_0536;art_0540;art_0545;art_0554;art_0564;art_0582;art_0624;art_0648;art_0662;art_0675;art_0680;art_0699;art_0708;art_0722
trails_algorithmic,,12,0,8.0,7,"The narrative follows a generally coherent chronological arc of Chile's 2019 social uprising from October 2019 to January 2020, covering the protests, cultural responses, economic impacts, government reactions, and human rights concerns. However, coherence is somewhat weakened by the inclusion of tangential documents that feel loosely connected to the main narrative thread, and some documents contain repetitive formatting artifacts.",0.7175092805515636,0.021769250044599175,0.0,0.050898000000000006,art_0001;art_0028;art_0098;art_0014;art_0024;art_0052;art_0112;art_0094;art_0122;art_0163;art_0126;art_0177
trails_algorithmic,,12,150,8.0,4,"The narrative has a loose thematic connection around Chile's 2019 social uprising (estallido social) and its political aftermath under Boric's government, but the documents lack clear temporal or logical progression, jumping between unrelated topics like Chayanne's political opinions, Ecuador's protests, Los Bunkers' artwork, and constitutional debates. While several documents address the estallido's legacy and Boric's governance, others (documents 8, 9, 12) are tangentially related at best, making the overall narrative fragmented and lacking cohesion.",0.6932019103657115,0.014094249927438796,0.0,0.070089,art_0699;art_0675;art_0680;art_0685;art_0671;art_0657;art_0648;art_0643;art_0638;art_0624;art_0634;art_0620
trails_algorithmic,,12,50,8.0,4,"The narrative has a loose thematic connection around the Chilean social uprising (estallido social) and its intersection with the COVID-19 pandemic, but the documents are poorly ordered chronologically and lack tight narrative progression, jumping from late 2019 events back to early 2020 and mixing unrelated topics like Harvey Weinstein, Mexican feminist strikes, and LATAM airlines results. While some documents build on each other thematically (protests, cultural responses, international coverage), the sequence lacks editorial coherence and includes tangential content that disrupts the story flow.",0.6608393463221464,0.02127670799382031,0.0,0.049416,art_0233;art_0243;art_0238;art_0224;art_0191;art_0145;art_0098;art_0010;art_0005;art_0001;art_0028;art_0014
trails_algorithmic,,12,100,8.0,4,"The narrative has a loose thematic connection around Chile's social unrest (estallido social of October 2019), the constitutional process, and political figures, but the documents are highly heterogeneous in format and focus—ranging from a literary interview, political opinion pieces, electoral campaign coverage, a Cuban protest analysis, a business bankruptcy notice, and a linguistic analysis of the word 'estallido.' While the shared backdrop of Chile's social crisis provides some coherence, the sequence lacks clear logical or narrative progression, with several documents (Cuban protests, Copihue bankruptcy, Paulina Flores interview) feeling tangential or disconnected from a unified story arc.",0.6801026246764443,0.013799540931358933,0.0,0.095703,art_0466;art_0461;art_0452;art_0457;art_0471;art_0480;art_0485;art_0489;art_0499;art_0503;art_0508;art_0517
trails_algorithmic,,6,0,8.0,5,"The documents share a common theme of the Chilean social uprising (estallido social) starting October 18, 2019, covering cultural responses, international coverage, economic impacts, and security issues. However, the narrative lacks strong logical progression, mixing cultural solidarity pieces, economic reports, police station attacks, and OEA political commentary without a clear through-line connecting them into a cohesive story.",0.7224310398101806,0.01517691696062684,0.0,0.020505000000000002,art_0001;art_0028;art_0098;art_0014;art_0052;art_0024
trails_algorithmic,,6,150,8.0,6,"The narrative loosely connects around the third anniversary of Chile's estallido social and Boric's governance challenges, but documents [2] and [3] about the ambassador Velasco and Pablo Iglesias are only peripherally related, weakening the overall coherence and narrative progression.",0.7365078449249267,0.006948499940335751,0.0,0.033516000000000004,art_0699;art_0675;art_0671;art_0680;art_0713;art_0717
trails_algorithmic,,6,50,8.0,4,"The narrative has a loose thematic thread connecting the COVID-19 pandemic with Chile's social unrest (estallido social) and institutional trust issues, with documents 2-6 forming a reasonably coherent Chilean political story. However, document 1 is a CNN en Español daily news roundup covering unrelated global topics (Mexico women's strike, Harvey Weinstein, US primaries) that disrupts the narrative's coherence and geographic/thematic focus.",0.6969098329544068,0.0163782499730587,0.0,0.042822,art_0233;art_0243;art_0257;art_0261;art_0266;art_0270
trails_algorithmic,,6,100,8.0,6,"The narrative has a thematic coherence around Chile's political transformation following the 2019 social uprising, covering the constitutional process, electoral campaigns, and political analysis from multiple perspectives. However, the documents are loosely connected without a clear sequential progression, mixing an author interview, a candidate profile, electoral campaign coverage, a Cuban protest analysis, and constitutional convention reporting in a way that lacks tight narrative causality.",0.6996811628341675,0.0023489169543609023,0.0,0.068619,art_0466;art_0457;art_0471;art_0480;art_0489;art_0475
trails_algorithmic,,18,0,8.0,6,"The narrative maintains a coherent overarching theme of Chile's social uprising (estallido social) starting October 18, 2019, with documents generally following a chronological progression from November 2019 to February 2020. However, coherence is weakened by the inclusion of tangentially related documents (celebrity interviews, entertainment news about Rocío Marengo, economic reports about Itaú bank) that disrupt the narrative flow, and some documents feel loosely connected to the main story arc.",0.7125600295908311,0.03498979192227125,0.0,0.080781,art_0001;art_0028;art_0098;art_0014;art_0024;art_0052;art_0112;art_0140;art_0131;art_0122;art_0117;art_0094;art_0126;art_0177;art_0163;art_0191;art_0201;art_0210
trails_algorithmic,,18,150,8.0,3,"The narrative has a loose thematic connection around social unrest and the Chilean estallido social of 2019, but the documents are poorly ordered and lack clear logical or temporal progression, mixing Chilean political analysis with unrelated content about Colombian protests, Ecuador's social unrest, Chayanne's political stances, and an art exhibition. Many documents feel tangential or disconnected from a central narrative thread, and the sequence jumps erratically between topics, dates, and countries without building a coherent story.",0.6802618223078111,0.023226084071211517,0.0,0.103863,art_0699;art_0675;art_0713;art_0717;art_0680;art_0685;art_0671;art_0666;art_0652;art_0657;art_0648;art_0643;art_0638;art_0624;art_0634;art_0620;art_0615;art_0610
trails_algorithmic,,18,50,8.0,4,"The narrative has a loose thematic connection around Chile's social unrest (estallido social) starting October 2019, but it lacks tight logical progression and mixes unrelated topics like Mexico's feminist strike, Harvey Weinstein's sentencing, and global coronavirus coverage. The temporal ordering is inconsistent, jumping between November 2019 documents and March 2020 documents without clear narrative transitions, and several documents (like the feriante/Viñuela piece and the ice cream licking story) are tangentially related at best.",0.6551194857148563,0.03585733310319483,0.0,0.07251,art_0233;art_0243;art_0238;art_0224;art_0191;art_0145;art_0098;art_0010;art_0005;art_0024;art_0014;art_0042;art_0033;art_0038;art_0061;art_0052;art_0028;art_0001
trails_algorithmic,,18,100,8.0,6,"The narrative centers coherently on Chile's political transformation from the 2019 estallido through the constitutional process to the 2021 elections, showing clear thematic and temporal progression. However, several documents (Cuban social unrest, the Copihue company bankruptcy, the polyamory interview) are only loosely connected to the main narrative thread, reducing overall coherence.",0.676704936167773,0.021330665913410485,0.0,0.151731,art_0466;art_0461;art_0452;art_0457;art_0471;art_0480;art_0485;art_0489;art_0499;art_0503;art_0508;art_0517;art_0522;art_0531;art_0527;art_0536;art_0554;art_0540
llm_extractor_llama32,llama3.2,12,0,8.0,4,"The narrative has a loose thematic connection around Chile's 2019 social uprising (estallido social) and its cultural/artistic expressions, with a rough chronological progression from October 2019 to February 2020. However, coherence is significantly weakened by exact document duplication (documents 1&2, 3&4, 7&8, 9&10, 11&12 are identical pairs), and the documents cover disparate topics (street art, a police station under attack, OEA statements, youth surveys, a celebrity's son, and a comedy show) without strong narrative linkage between them.",0.7563955160704526,6.6797644580947235,0.0,0.052647,art_0033;art_0033;art_0047;art_0047;art_0052;art_0098;art_0149;art_0149;art_0182;art_0182;art_0215;art_0215
llm_extractor_llama32,llama3.2,12,0,6.0,2,"While the documents share a common backdrop of Chile's 2019 social uprising, they cover vastly different topics without a coherent narrative thread, and documents 8-12 are exact duplicates of the same article, severely undermining narrative quality.",0.6531755463643507,12.96157891699113,0.0,0.051981000000000006,art_0005;art_0038;art_0075;art_0140;art_0215;art_0219;art_0280;art_0308;art_0308;art_0308;art_0308;art_0308
llm_extractor_llama32,llama3.2,12,0,8.0,3,"The narrative shares a common theme of Chile's 2019 social unrest ('estallido social'), but suffers from severe structural problems: documents 2-4 are identical triplicates, documents 5-7 are identical triplicates, and documents 8-10 are identical triplicates, indicating poor curation. Additionally, document 11 is largely off-topic (covering global news about Mexico, coronavirus, and Harvey Weinstein), breaking the thematic and temporal coherence of the narrative.",0.8165210918946699,6.41001720901113,0.0,0.029262,art_0052;art_0061;art_0061;art_0061;art_0140;art_0140;art_0140;art_0177;art_0177;art_0177;art_0233;art_0284
llm_extractor_llama32,llama3.2,12,50,8.0,1,"The narrative lacks coherence as it combines loosely related topics (Metro station reopening, media trust during pandemic, legislative issues, ocular trauma victims, the social uprising origins, Carabineros, and a celebrity love story) with no clear connecting thread or logical progression. Furthermore, documents 7-12 are exact duplicates of the same irrelevant celebrity interview article, which severely undermines any narrative quality.",0.7637220892039213,19.57657883304637,0.0,0.06999,art_0247;art_0257;art_0270;art_0280;art_0322;art_0340;art_0396;art_0396;art_0396;art_0396;art_0396;art_0396
llm_extractor_llama32,llama3.2,12,50,8.0,3,"The narrative contains some thematic connections around Chile's social unrest (estallido social) and its aftermath, but includes highly irrelevant documents such as the factoring industry analysis (doc 1), legislative process concerns (doc 2), and a tribute to TV host Felipe Camiroaga (doc 3) that break narrative coherence. Additionally, multiple documents are exact duplicates (docs 4-5, 6-7, 8-10, 11-12), which severely undermines the quality and progression of the narrative.",0.7960017052563754,19.681851292029023,0.0,0.071886,art_0252;art_0270;art_0303;art_0322;art_0322;art_0340;art_0340;art_0373;art_0373;art_0373;art_0392;art_0392
llm_extractor_llama32,llama3.2,12,50,8.0,2,"The narrative lacks coherent thematic or logical progression, combining unrelated topics across 12 documents with 5 pairs of exact duplicates; the only loose connection is incidental references to Chile's social uprising, but the documents do not build a coherent story with logical and temporal progression.",0.752960822798989,6.4697969580302015,0.0,0.065274,art_0238;art_0303;art_0303;art_0308;art_0326;art_0326;art_0336;art_0336;art_0368;art_0368;art_0387;art_0387
llm_extractor_llama32,llama3.2,12,50,8.0,1,"The narrative lacks any coherent thematic or logical progression, combining completely unrelated topics: the factoring industry in Chile, political responses to social unrest, a tribute to TV host Felipe Camiroaga (duplicated), controversies around a government official (repeated four times identically), an editorial about vandalism amnesty, and TV ratings. The documents share no meaningful narrative thread and contain extensive duplication of identical articles.",0.77477996728637,6.656002416973934,0.0,0.058047,art_0252;art_0266;art_0270;art_0303;art_0303;art_0308;art_0308;art_0308;art_0308;art_0308;art_0364;art_0378
llm_extractor_llama32,llama3.2,12,100,8.0,1,"Documents 1-10 are exact duplicates of the same article, and documents 11-12 are entirely unrelated topics, making this a very poor narrative with no coherent story arc or logical progression.",0.9323322989723899,6.374471083981916,0.0,0.028092000000000002,art_0573;art_0573;art_0573;art_0573;art_0573;art_0573;art_0573;art_0573;art_0573;art_0573;art_0587;art_0610
llm_extractor_llama32,llama3.2,12,100,8.0,2,"The narrative lacks coherent thematic and logical progression: it begins with Chilean presidential campaign debates (doc 1), moves to linguistic analysis of 'estallido social' (doc 2), commemorates the 25-O march (doc 3), then repeats the same election analysis article three times (docs 4-6), followed by four identical articles about Argentine rapper Wos (docs 7-10), and ends with unrelated content about a tarot prediction (doc 11) and Colombian protest victims losing eyesight (doc 12). The massive duplication of documents and the jarring thematic shifts between Chilean politics, music culture, and Colombian human rights abuses destroy any narrative coherence.",0.8059848763725974,6.432715459028259,0.0,0.08577900000000001,art_0503;art_0517;art_0536;art_0554;art_0554;art_0554;art_0559;art_0559;art_0559;art_0559;art_0601;art_0615
llm_extractor_llama32,llama3.2,12,100,8.0,2,"The narrative lacks coherence as it combines completely unrelated topics: Cuban social protests (docs 1-2), Chile's Constitutional Convention debates (docs 3-6), Chilean social unrest anniversaries (docs 7-8), Chilean elections (doc 9), a Chilean business scandal (doc 10), and Colombian protest victims with ocular injuries (docs 11-12). Additionally, multiple documents are exact duplicates of each other, and there is no logical or thematic thread connecting the Cuban, Chilean, and Colombian stories into a unified narrative.",0.796670057556846,19.200890958076343,0.0,0.084312,art_0480;art_0480;art_0485;art_0485;art_0485;art_0485;art_0522;art_0536;art_0554;art_0573;art_0615;art_0615
llm_extractor_llama32,llama3.2,12,100,8.0,2,"The narrative lacks coherent thematic or logical progression, jumping between unrelated topics: an Argentine rapper's tour, Argentina's 2001 financial crisis, a Chilean airline controversy, Gabriel Boric's incoming presidency, a Valparaíso bar's survival campaign, and Colombian protest commemorations. Additionally, multiple documents are exact duplicates (documents 3-4, 5-8, 9-10, 11-12), which severely undermines narrative quality, though the loose thread of 'social unrest in Latin America' provides minimal thematic connection.",0.8208479556170377,19.288682874990627,0.0,0.053046,art_0559;art_0568;art_0573;art_0573;art_0582;art_0582;art_0582;art_0582;art_0587;art_0587;art_0610;art_0610
llm_extractor_llama32,llama3.2,12,100,8.0,1,"The narrative lacks coherence as it jumbles unrelated topics across different countries (Cuba, Chile, Colombia) with no connecting thread, and documents 5-12 are all identical copies of the same article, making this a poorly constructed sequence with minimal narrative value.",0.8529887687076222,6.7257012920454144,0.0,0.128271,art_0480;art_0503;art_0531;art_0578;art_0615;art_0615;art_0615;art_0615;art_0615;art_0615;art_0615;art_0615
llm_extractor_llama32,llama3.2,6,0,8.0,5,"The narrative documents share a common thread of the Chilean social uprising (estallido social) and its various impacts, progressing from economic effects (auto sales, insurance costs) to cultural/artistic responses and philosophical reflections. However, the sequence lacks tight logical progression, includes a duplicate document (3 and 4 are identical), and jumps between very different topics (car sales, art exhibitions, human rights violations, insurance costs, pandemic philosophy) without clear connective tissue between them.",0.6083396911621094,5.894826416973956,0.0,0.033051,art_0024;art_0108;art_0196;art_0196;art_0219;art_0243
llm_extractor_llama32,llama3.2,6,0,8.0,5,"The narrative has a loose thematic connection around Chile's 2019 social uprising (estallido social), covering political actors, art, international risk assessments, and human rights debates. However, the documents lack tight logical progression - they jump between political profiles, an art exhibition interview, a Twitter dispute, a risk study, monument damage analysis, and a brief Garzón quote without building a cohesive story arc.",0.5136363446712494,6.4151825830340385,0.0,0.041949,art_0070;art_0108;art_0140;art_0159;art_0173;art_0177
llm_extractor_llama32,llama3.2,6,0,8.0,5,"The narrative has a loose thematic connection around Chile's 2019 social uprising (estallido social), progressing from government responses in November 2019 to political analysis, social media trends, cultural impacts, and eventually a February 2020 comedy festival performance. However, the sequence lacks tight logical progression, includes an irrelevant document about Argentine celebrity Rocío Marengo (document 4), and the documents feel more like a collection of related news items than a structured narrative with clear cause-and-effect relationships.",0.5531319379806519,5.9313118329737335,0.0,0.030876,art_0042;art_0070;art_0089;art_0117;art_0140;art_0215
llm_extractor_llama32,llama3.2,6,0,8.0,4,"The narrative has a loose thematic connection around Chile's 2019-2020 social uprising (estallido social), with documents covering artistic responses, political analysis, economic impacts, and global context. However, the sequence lacks tight logical progression, with documents [2] and [4] being tangential (a celebrity profile and a singer's social media controversy) that only superficially reference the estallido, weakening the overall narrative coherence.",0.5824849367141723,5.988141000038013,0.0,0.021699,art_0103;art_0182;art_0191;art_0205;art_0219;art_0238
llm_extractor_llama32,llama3.2,6,0,8.0,3,"The documents share a common backdrop of Chile's 2019 social uprising (estallido social), but they lack a coherent narrative arc, instead presenting loosely related vignettes: conspiracy theories on TV, street art, a light-hearted TV moment, human rights violations, a restaurant's business adaptation, and congressional activity statistics. While temporally ordered and thematically connected to the same event, the documents do not build upon each other logically or tell a unified story with clear progression.",0.5191706955432892,19.39276025001891,0.0,0.033167999999999996,art_0019;art_0033;art_0038;art_0075;art_0154;art_0168
llm_extractor_llama32,llama3.2,6,150,8.0,4,"The narrative has a loose thematic connection around Chile's political crisis stemming from the 2019 estallido social, touching on government accountability, Boric's low popularity, the constitutional process, and personal reflections on the protests. However, the sequence lacks tight logical progression, includes an irrelevant document about a Finnish metal band (document 3), and contains a duplicate document (documents 4 and 5 are identical), significantly undermining narrative coherence.",0.6645670175552368,6.101371958036907,0.0,0.027987,art_0703;art_0717;art_0722;art_0764;art_0764;art_0769
llm_extractor_llama32,llama3.2,6,150,8.0,3,"The narrative has a loose thematic connection around Chile's 'estallido social' of October 2019, but the documents are poorly sequenced and lack logical progression — jumping from a pharmacy looting to a metal band interview, INDH pensions, Latin American security policy, SIMCE education debates, and finally the new constitutional process. While the estallido serves as a background reference in several pieces, the documents do not build upon each other narratively and cover vastly different topics without clear connective flow.",0.5208075284957886,6.086213208036497,0.0,0.028134,art_0708;art_0722;art_0731;art_0736;art_0741;art_0769
llm_extractor_llama32,llama3.2,6,150,8.0,6,"The narrative has a loose thematic coherence around Chile's post-estallido social political landscape, covering the third anniversary violence, Boric's declining popularity, INDH's role with victims, presidential pardons, and the new constitutional process. However, documents [4] and [5] are duplicates, and the progression lacks tight logical connections between some documents, feeling more like a collection of related news items than a tightly structured narrative.",0.5703848600387573,6.167353124939837,0.0,0.021330000000000002,art_0708;art_0717;art_0731;art_0750;art_0750;art_0769
